provincia ;canton;Edad;personas_por_edad
Esmeraldas;Muisne;De 55-59;191
Esmeraldas;Muisne;De 60-64;143
Esmeraldas;Muisne;De 65-69;151
Esmeraldas;Muisne;De 70-74;78
Esmeraldas;Muisne;De 75-79;50
Esmeraldas;Muisne;De 80-84;37
Esmeraldas;Muisne;85 o más;35
Esmeraldas;Quinindé;Total Quinindé;126.841
Esmeraldas;Quinindé;De 0-4;12.152
Esmeraldas;Quinindé;De 5-9;12.423
Esmeraldas;Quinindé;De 10-14;14.299
Esmeraldas;Quinindé;De 15-19;13.259
Esmeraldas;Quinindé;De 20-24;11.417
Esmeraldas;Quinindé;De 25-29;9.564
Esmeraldas;Quinindé;De 30-34;8.758
Esmeraldas;Quinindé;De 35-39;8.029
Esmeraldas;Quinindé;De 40-44;7.257
Esmeraldas;Quinindé;De 45-49;6.391
Esmeraldas;Quinindé;De 50-54;5.449
Esmeraldas;Quinindé;De 55-59;4.702
Esmeraldas;Quinindé;De 60-64;4.046
Esmeraldas;Quinindé;De 65-69;3.340
Esmeraldas;Quinindé;De 70-74;2.360
Esmeraldas;Quinindé;De 75-79;1.579
Esmeraldas;Quinindé;De 80-84;970
Esmeraldas;Quinindé;85 o más;846
Esmeraldas;Quinindé;Total Rosa Zárate;55.722
Esmeraldas;Quinindé;De 0-4;5.153
Esmeraldas;Quinindé;De 5-9;5.377
Esmeraldas;Quinindé;De 10-14;6.153
Esmeraldas;Quinindé;De 15-19;5.586
Esmeraldas;Quinindé;De 20-24;5.022
Esmeraldas;Quinindé;De 25-29;4.290
Esmeraldas;Quinindé;De 30-34;3.972
Esmeraldas;Quinindé;De 35-39;3.665
Esmeraldas;Quinindé;De 40-44;3.333
Esmeraldas;Quinindé;De 45-49;2.813
Esmeraldas;Quinindé;De 50-54;2.431
Esmeraldas;Quinindé;De 55-59;2.105
Esmeraldas;Quinindé;De 60-64;1.795
Esmeraldas;Quinindé;De 65-69;1.477
Esmeraldas;Quinindé;De 70-74;1.035
Esmeraldas;Quinindé;De 75-79;733
Esmeraldas;Quinindé;De 80-84;400
Esmeraldas;Quinindé;85 o más;382
Esmeraldas;Quinindé;Total Cube;7.872
Esmeraldas;Quinindé;De 0-4;772
Esmeraldas;Quinindé;De 5-9;820
Esmeraldas;Quinindé;De 10-14;978
Esmeraldas;Quinindé;De 15-19;835
Esmeraldas;Quinindé;De 20-24;692
Esmeraldas;Quinindé;De 25-29;559
Esmeraldas;Quinindé;De 30-34;517
Esmeraldas;Quinindé;De 35-39;466
Esmeraldas;Quinindé;De 40-44;382
Esmeraldas;Quinindé;De 45-49;389
Esmeraldas;Quinindé;De 50-54;305
Esmeraldas;Quinindé;De 55-59;276
Esmeraldas;Quinindé;De 60-64;269
Esmeraldas;Quinindé;De 65-69;244
Esmeraldas;Quinindé;De 70-74;149
Esmeraldas;Quinindé;De 75-79;101
Esmeraldas;Quinindé;De 80-84;65
Esmeraldas;Quinindé;85 o más;53
Esmeraldas;Quinindé;Total Chura;3.241
Esmeraldas;Quinindé;De 0-4;347
Esmeraldas;Quinindé;De 5-9;305
Esmeraldas;Quinindé;De 10-14;355
Esmeraldas;Quinindé;De 15-19;318
Esmeraldas;Quinindé;De 20-24;291
Esmeraldas;Quinindé;De 25-29;252
Esmeraldas;Quinindé;De 30-34;265
Esmeraldas;Quinindé;De 35-39;204
Esmeraldas;Quinindé;De 40-44;158
Esmeraldas;Quinindé;De 45-49;177
Esmeraldas;Quinindé;De 50-54;119
Esmeraldas;Quinindé;De 55-59;130
Esmeraldas;Quinindé;De 60-64;98
Esmeraldas;Quinindé;De 65-69;79
Esmeraldas;Quinindé;De 70-74;61
Esmeraldas;Quinindé;De 75-79;35
Esmeraldas;Quinindé;De 80-84;24
Esmeraldas;Quinindé;85 o más;23
Esmeraldas;Quinindé;Total Malimpia;19.870
Esmeraldas;Quinindé;De 0-4;1.980
Esmeraldas;Quinindé;De 5-9;1.960
Esmeraldas;Quinindé;De 10-14;2.308
Esmeraldas;Quinindé;De 15-19;2.188
Esmeraldas;Quinindé;De 20-24;1.858
Esmeraldas;Quinindé;De 25-29;1.504
Esmeraldas;Quinindé;De 30-34;1.368
Esmeraldas;Quinindé;De 35-39;1.213
Esmeraldas;Quinindé;De 40-44;1.128
Esmeraldas;Quinindé;De 45-49;977
Esmeraldas;Quinindé;De 50-54;803
Esmeraldas;Quinindé;De 55-59;701
Esmeraldas;Quinindé;De 60-64;604
Esmeraldas;Quinindé;De 65-69;469
Esmeraldas;Quinindé;De 70-74;354
Esmeraldas;Quinindé;De 75-79;214
Esmeraldas;Quinindé;De 80-84;143
Esmeraldas;Quinindé;85 o más;98
Esmeraldas;Quinindé;Total Viche;5.975
Esmeraldas;Quinindé;De 0-4;647
Esmeraldas;Quinindé;De 5-9;599
Esmeraldas;Quinindé;De 10-14;755
Esmeraldas;Quinindé;De 15-19;717
Esmeraldas;Quinindé;De 20-24;544
Esmeraldas;Quinindé;De 25-29;448
Esmeraldas;Quinindé;De 30-34;375
Esmeraldas;Quinindé;De 35-39;340
Esmeraldas;Quinindé;De 40-44;311
Esmeraldas;Quinindé;De 45-49;279
Esmeraldas;Quinindé;De 50-54;252
Esmeraldas;Quinindé;De 55-59;183
Esmeraldas;Quinindé;De 60-64;154
Esmeraldas;Quinindé;De 65-69;138
Esmeraldas;Quinindé;De 70-74;98
Esmeraldas;Quinindé;De 75-79;67
Esmeraldas;Quinindé;De 80-84;37
Esmeraldas;Quinindé;85 o más;31
Esmeraldas;Quinindé;Total La Unión;34.161
Esmeraldas;Quinindé;De 0-4;3.253
Esmeraldas;Quinindé;De 5-9;3.362
Esmeraldas;Quinindé;De 10-14;3.750
Esmeraldas;Quinindé;De 15-19;3.615
Esmeraldas;Quinindé;De 20-24;3.010
Esmeraldas;Quinindé;De 25-29;2.511
Esmeraldas;Quinindé;De 30-34;2.261
Esmeraldas;Quinindé;De 35-39;2.141
Esmeraldas;Quinindé;De 40-44;1.945
Esmeraldas;Quinindé;De 45-49;1.756
Esmeraldas;Quinindé;De 50-54;1.539
Esmeraldas;Quinindé;De 55-59;1.307
Esmeraldas;Quinindé;De 60-64;1.126
Esmeraldas;Quinindé;De 65-69;933
Esmeraldas;Quinindé;De 70-74;663
Esmeraldas;Quinindé;De 75-79;429
Esmeraldas;Quinindé;De 80-84;301
Esmeraldas;Quinindé;85 o más;259
Esmeraldas;San Lorenzo;Total San Lorenzo;48.391
Esmeraldas;San Lorenzo;De 0-4;5.595
Esmeraldas;San Lorenzo;De 5-9;5.303
Esmeraldas;San Lorenzo;De 10-14;6.337
Esmeraldas;San Lorenzo;De 15-19;5.552
Esmeraldas;San Lorenzo;De 20-24;4.446
Esmeraldas;San Lorenzo;De 25-29;3.623
Esmeraldas;San Lorenzo;De 30-34;3.141
Esmeraldas;San Lorenzo;De 35-39;3.027
Esmeraldas;San Lorenzo;De 40-44;2.678
Esmeraldas;San Lorenzo;De 45-49;1.952
Esmeraldas;San Lorenzo;De 50-54;1.644
Esmeraldas;San Lorenzo;De 55-59;1.424
Esmeraldas;San Lorenzo;De 60-64;1.170
Esmeraldas;San Lorenzo;De 65-69;1.002
Esmeraldas;San Lorenzo;De 70-74;633
Esmeraldas;San Lorenzo;De 75-79;361
Esmeraldas;San Lorenzo;De 80-84;237
Esmeraldas;San Lorenzo;85 o más;266
Esmeraldas;San Lorenzo;Total San Lorenzo;32.591
Esmeraldas;San Lorenzo;De 0-4;3.783
Esmeraldas;San Lorenzo;De 5-9;3.598
Esmeraldas;San Lorenzo;De 10-14;4.154
Esmeraldas;San Lorenzo;De 15-19;3.702
Esmeraldas;San Lorenzo;De 20-24;2.963
Esmeraldas;San Lorenzo;De 25-29;2.464
Esmeraldas;San Lorenzo;De 30-34;2.224
Esmeraldas;San Lorenzo;De 35-39;2.126
Esmeraldas;San Lorenzo;De 40-44;1.834
Esmeraldas;San Lorenzo;De 45-49;1.314
Esmeraldas;San Lorenzo;De 50-54;1.119
Esmeraldas;San Lorenzo;De 55-59;951
Esmeraldas;San Lorenzo;De 60-64;758
Esmeraldas;San Lorenzo;De 65-69;636
Esmeraldas;San Lorenzo;De 70-74;430
Esmeraldas;San Lorenzo;De 75-79;235
Esmeraldas;San Lorenzo;De 80-84;145
Esmeraldas;San Lorenzo;85 o más;155
Esmeraldas;San Lorenzo;Total Alto Tambo;1.867
Esmeraldas;San Lorenzo;De 0-4;218
Esmeraldas;San Lorenzo;De 5-9;235
Esmeraldas;San Lorenzo;De 10-14;250
Esmeraldas;San Lorenzo;De 15-19;224
Esmeraldas;San Lorenzo;De 20-24;168
Esmeraldas;San Lorenzo;De 25-29;153
Esmeraldas;San Lorenzo;De 30-34;107
Esmeraldas;San Lorenzo;De 35-39;100
Esmeraldas;San Lorenzo;De 40-44;83
Esmeraldas;San Lorenzo;De 45-49;81
Esmeraldas;San Lorenzo;De 50-54;62
Esmeraldas;San Lorenzo;De 55-59;59
Esmeraldas;San Lorenzo;De 60-64;34
Esmeraldas;San Lorenzo;De 65-69;44
Esmeraldas;San Lorenzo;De 70-74;17
Esmeraldas;San Lorenzo;De 75-79;12
Esmeraldas;San Lorenzo;De 80-84;8
Esmeraldas;San Lorenzo;85 o más;12
Esmeraldas;San Lorenzo;Total Ancón;1.415
Esmeraldas;San Lorenzo;De 0-4;158
Esmeraldas;San Lorenzo;De 5-9;142
Esmeraldas;San Lorenzo;De 10-14;210
Esmeraldas;San Lorenzo;De 15-19;189
Esmeraldas;San Lorenzo;De 20-24;125
Esmeraldas;San Lorenzo;De 25-29;87
Esmeraldas;San Lorenzo;De 30-34;86
Esmeraldas;San Lorenzo;De 35-39;83
Esmeraldas;San Lorenzo;De 40-44;99
Esmeraldas;San Lorenzo;De 45-49;47
Esmeraldas;San Lorenzo;De 50-54;43
Esmeraldas;San Lorenzo;De 55-59;42
Esmeraldas;San Lorenzo;De 60-64;29
Esmeraldas;San Lorenzo;De 65-69;25
Esmeraldas;San Lorenzo;De 70-74;20
Esmeraldas;San Lorenzo;De 75-79;14
Esmeraldas;San Lorenzo;De 80-84;6
Esmeraldas;San Lorenzo;85 o más;10
Esmeraldas;San Lorenzo;Total Calderón;1.176
Esmeraldas;San Lorenzo;De 0-4;155
Esmeraldas;San Lorenzo;De 5-9;125
Esmeraldas;San Lorenzo;De 10-14;166
Esmeraldas;San Lorenzo;De 15-19;141
Esmeraldas;San Lorenzo;De 20-24;118
Esmeraldas;San Lorenzo;De 25-29;85
Esmeraldas;San Lorenzo;De 30-34;71
Esmeraldas;San Lorenzo;De 35-39;74
Esmeraldas;San Lorenzo;De 40-44;64
Esmeraldas;San Lorenzo;De 45-49;39
Esmeraldas;San Lorenzo;De 50-54;32
Esmeraldas;San Lorenzo;De 55-59;27
Esmeraldas;San Lorenzo;De 60-64;30
Esmeraldas;San Lorenzo;De 65-69;17
Esmeraldas;San Lorenzo;De 70-74;14
Esmeraldas;San Lorenzo;De 75-79;9
Esmeraldas;San Lorenzo;De 80-84;4
Esmeraldas;San Lorenzo;85 o más;5
Esmeraldas;San Lorenzo;Total Carondelet;1.117
Esmeraldas;San Lorenzo;De 0-4;134
Esmeraldas;San Lorenzo;De 5-9;93
Esmeraldas;San Lorenzo;De 10-14;135
Esmeraldas;San Lorenzo;De 15-19;139
Esmeraldas;San Lorenzo;De 20-24;121
Esmeraldas;San Lorenzo;De 25-29;100
Esmeraldas;San Lorenzo;De 30-34;57
Esmeraldas;San Lorenzo;De 35-39;58
Esmeraldas;San Lorenzo;De 40-44;60
Esmeraldas;San Lorenzo;De 45-49;57
Esmeraldas;San Lorenzo;De 50-54;37
Esmeraldas;San Lorenzo;De 55-59;41
Esmeraldas;San Lorenzo;De 60-64;25
Esmeraldas;San Lorenzo;De 65-69;24
Esmeraldas;San Lorenzo;De 70-74;17
Esmeraldas;San Lorenzo;De 75-79;9
Esmeraldas;San Lorenzo;De 80-84;4
Esmeraldas;San Lorenzo;85 o más;6
Esmeraldas;San Lorenzo;Total 5 de Junio;247
Esmeraldas;San Lorenzo;De 0-4;25
Esmeraldas;San Lorenzo;De 5-9;16
Esmeraldas;San Lorenzo;De 10-14;32
Esmeraldas;San Lorenzo;De 15-19;10
Esmeraldas;San Lorenzo;De 20-24;16
Esmeraldas;San Lorenzo;De 25-29;20
Esmeraldas;San Lorenzo;De 30-34;21
Esmeraldas;San Lorenzo;De 35-39;10
Esmeraldas;San Lorenzo;De 40-44;12
Esmeraldas;San Lorenzo;De 45-49;18
Esmeraldas;San Lorenzo;De 50-54;19
Esmeraldas;San Lorenzo;De 55-59;12
Esmeraldas;San Lorenzo;De 60-64;15
Esmeraldas;San Lorenzo;De 65-69;4
Esmeraldas;San Lorenzo;De 70-74;4
Esmeraldas;San Lorenzo;De 75-79;3
Esmeraldas;San Lorenzo;De 80-84;5
Esmeraldas;San Lorenzo;85 o más;5
Esmeraldas;San Lorenzo;Total Concepción;1.980
Esmeraldas;San Lorenzo;De 0-4;206
Esmeraldas;San Lorenzo;De 5-9;216
Esmeraldas;San Lorenzo;De 10-14;262
Esmeraldas;San Lorenzo;De 15-19;212
Esmeraldas;San Lorenzo;De 20-24;172
Esmeraldas;San Lorenzo;De 25-29;144
Esmeraldas;San Lorenzo;De 30-34;121
Esmeraldas;San Lorenzo;De 35-39;98
Esmeraldas;San Lorenzo;De 40-44;103
Esmeraldas;San Lorenzo;De 45-49;90
Esmeraldas;San Lorenzo;De 50-54;78
Esmeraldas;San Lorenzo;De 55-59;72
Esmeraldas;San Lorenzo;De 60-64;65
Esmeraldas;San Lorenzo;De 65-69;53
Esmeraldas;San Lorenzo;De 70-74;29
Esmeraldas;San Lorenzo;De 75-79;28
Esmeraldas;San Lorenzo;De 80-84;16
Esmeraldas;San Lorenzo;85 o más;15
Esmeraldas;San Lorenzo;Total Mataje;1.053
Esmeraldas;San Lorenzo;De 0-4;118
Esmeraldas;San Lorenzo;De 5-9;131
Esmeraldas;San Lorenzo;De 10-14;173
Esmeraldas;San Lorenzo;De 15-19;128
Esmeraldas;San Lorenzo;De 20-24;88
Esmeraldas;San Lorenzo;De 25-29;71
Esmeraldas;San Lorenzo;De 30-34;66
Esmeraldas;San Lorenzo;De 35-39;67
Esmeraldas;San Lorenzo;De 40-44;45
Esmeraldas;San Lorenzo;De 45-49;42
Esmeraldas;San Lorenzo;De 50-54;27
Esmeraldas;San Lorenzo;De 55-59;29
Esmeraldas;San Lorenzo;De 60-64;22
Esmeraldas;San Lorenzo;De 65-69;23
Esmeraldas;San Lorenzo;De 70-74;10
Esmeraldas;San Lorenzo;De 75-79;6
Esmeraldas;San Lorenzo;De 80-84;2
Esmeraldas;San Lorenzo;85 o más;5
Esmeraldas;San Lorenzo;Total San Javier de Cachaví;786
Esmeraldas;San Lorenzo;De 0-4;92
Esmeraldas;San Lorenzo;De 5-9;56
Esmeraldas;San Lorenzo;De 10-14;115
Esmeraldas;San Lorenzo;De 15-19;105
Esmeraldas;San Lorenzo;De 20-24;80
Esmeraldas;San Lorenzo;De 25-29;65
Esmeraldas;San Lorenzo;De 30-34;31
Esmeraldas;San Lorenzo;De 35-39;36
Esmeraldas;San Lorenzo;De 40-44;49
Esmeraldas;San Lorenzo;De 45-49;30
Esmeraldas;San Lorenzo;De 50-54;35
Esmeraldas;San Lorenzo;De 55-59;21
Esmeraldas;San Lorenzo;De 60-64;26
Esmeraldas;San Lorenzo;De 65-69;16
Esmeraldas;San Lorenzo;De 70-74;12
Esmeraldas;San Lorenzo;De 75-79;6
Esmeraldas;San Lorenzo;De 80-84;6
Esmeraldas;San Lorenzo;85 o más;5
Esmeraldas;San Lorenzo;Total Santa Rita;1.638
Esmeraldas;San Lorenzo;De 0-4;187
Esmeraldas;San Lorenzo;De 5-9;156
Esmeraldas;San Lorenzo;De 10-14;215
Esmeraldas;San Lorenzo;De 15-19;174
Esmeraldas;San Lorenzo;De 20-24;163
Esmeraldas;San Lorenzo;De 25-29;108
Esmeraldas;San Lorenzo;De 30-34;98
Esmeraldas;San Lorenzo;De 35-39;115
Esmeraldas;San Lorenzo;De 40-44;110
Esmeraldas;San Lorenzo;De 45-49;62
Esmeraldas;San Lorenzo;De 50-54;54
Esmeraldas;San Lorenzo;De 55-59;45
Esmeraldas;San Lorenzo;De 60-64;51
Esmeraldas;San Lorenzo;De 65-69;50
Esmeraldas;San Lorenzo;De 70-74;14
Esmeraldas;San Lorenzo;De 75-79;9
Esmeraldas;San Lorenzo;De 80-84;13
Esmeraldas;San Lorenzo;85 o más;14
Esmeraldas;San Lorenzo;Total Tambillo;1.369
Esmeraldas;San Lorenzo;De 0-4;139
Esmeraldas;San Lorenzo;De 5-9;156
Esmeraldas;San Lorenzo;De 10-14;159
Esmeraldas;San Lorenzo;De 15-19;147
Esmeraldas;San Lorenzo;De 20-24;124
Esmeraldas;San Lorenzo;De 25-29;112
Esmeraldas;San Lorenzo;De 30-34;77
Esmeraldas;San Lorenzo;De 35-39;90
Esmeraldas;San Lorenzo;De 40-44;65
Esmeraldas;San Lorenzo;De 45-49;57
Esmeraldas;San Lorenzo;De 50-54;52
Esmeraldas;San Lorenzo;De 55-59;46
Esmeraldas;San Lorenzo;De 60-64;53
Esmeraldas;San Lorenzo;De 65-69;32
Esmeraldas;San Lorenzo;De 70-74;23
Esmeraldas;San Lorenzo;De 75-79;10
Esmeraldas;San Lorenzo;De 80-84;9
Esmeraldas;San Lorenzo;85 o más;18
Esmeraldas;San Lorenzo;Total Tululbí;2.641
Esmeraldas;San Lorenzo;De 0-4;320
Esmeraldas;San Lorenzo;De 5-9;341
Esmeraldas;San Lorenzo;De 10-14;388
Esmeraldas;San Lorenzo;De 15-19;327
Esmeraldas;San Lorenzo;De 20-24;243
Esmeraldas;San Lorenzo;De 25-29;179
Esmeraldas;San Lorenzo;De 30-34;155
Esmeraldas;San Lorenzo;De 35-39;145
Esmeraldas;San Lorenzo;De 40-44;134
Esmeraldas;San Lorenzo;De 45-49;99
Esmeraldas;San Lorenzo;De 50-54;67
Esmeraldas;San Lorenzo;De 55-59;55
Esmeraldas;San Lorenzo;De 60-64;48
Esmeraldas;San Lorenzo;De 65-69;68
Esmeraldas;San Lorenzo;De 70-74;31
Esmeraldas;San Lorenzo;De 75-79;14
Esmeraldas;San Lorenzo;De 80-84;16
Esmeraldas;San Lorenzo;85 o más;11
Esmeraldas;San Lorenzo;Total Urbina;511
Esmeraldas;San Lorenzo;De 0-4;60
Esmeraldas;San Lorenzo;De 5-9;38
Esmeraldas;San Lorenzo;De 10-14;78
Esmeraldas;San Lorenzo;De 15-19;54
Esmeraldas;San Lorenzo;De 20-24;65
Esmeraldas;San Lorenzo;De 25-29;35
Esmeraldas;San Lorenzo;De 30-34;27
Esmeraldas;San Lorenzo;De 35-39;25
Esmeraldas;San Lorenzo;De 40-44;20
Esmeraldas;San Lorenzo;De 45-49;16
Esmeraldas;San Lorenzo;De 50-54;19
Esmeraldas;San Lorenzo;De 55-59;24
Esmeraldas;San Lorenzo;De 60-64;14
Esmeraldas;San Lorenzo;De 65-69;10
Esmeraldas;San Lorenzo;De 70-74;12
Esmeraldas;San Lorenzo;De 75-79;6
Esmeraldas;San Lorenzo;De 80-84;3
Esmeraldas;San Lorenzo;85 o más;5
Esmeraldas;Atacames;Total Atacames;51.204
Esmeraldas;Atacames;De 0-4;5.516
Esmeraldas;Atacames;De 5-9;5.580
Esmeraldas;Atacames;De 10-14;6.204
Esmeraldas;Atacames;De 15-19;5.456
Esmeraldas;Atacames;De 20-24;4.522
Esmeraldas;Atacames;De 25-29;3.724
Esmeraldas;Atacames;De 30-34;3.488
Esmeraldas;Atacames;De 35-39;3.155
Esmeraldas;Atacames;De 40-44;2.847
Esmeraldas;Atacames;De 45-49;2.392
Esmeraldas;Atacames;De 50-54;2.065
Esmeraldas;Atacames;De 55-59;1.814
Esmeraldas;Atacames;De 60-64;1.383
Esmeraldas;Atacames;De 65-69;1.106
Esmeraldas;Atacames;De 70-74;816
Esmeraldas;Atacames;De 75-79;540
Esmeraldas;Atacames;De 80-84;314
Esmeraldas;Atacames;85 o más;282
Esmeraldas;Atacames;Total Atacames;21.868
Esmeraldas;Atacames;De 0-4;2.389
Esmeraldas;Atacames;De 5-9;2.492
Esmeraldas;Atacames;De 10-14;2.679
Esmeraldas;Atacames;De 15-19;2.329
Esmeraldas;Atacames;De 20-24;1.900
Esmeraldas;Atacames;De 25-29;1.671
Esmeraldas;Atacames;De 30-34;1.508
Esmeraldas;Atacames;De 35-39;1.403
Esmeraldas;Atacames;De 40-44;1.217
Esmeraldas;Atacames;De 45-49;1.002
Esmeraldas;Atacames;De 50-54;813
Esmeraldas;Atacames;De 55-59;767
Esmeraldas;Atacames;De 60-64;534
Esmeraldas;Atacames;De 65-69;453
Esmeraldas;Atacames;De 70-74;305
Esmeraldas;Atacames;De 75-79;213
Esmeraldas;Atacames;De 80-84;109
Esmeraldas;Atacames;85 o más;84
Esmeraldas;Atacames;Total La Unión;3.358
Esmeraldas;Atacames;De 0-4;403
Esmeraldas;Atacames;De 5-9;350
Esmeraldas;Atacames;De 10-14;459
Esmeraldas;Atacames;De 15-19;360
Esmeraldas;Atacames;De 20-24;278
Esmeraldas;Atacames;De 25-29;195
Esmeraldas;Atacames;De 30-34;217
Esmeraldas;Atacames;De 35-39;187
Esmeraldas;Atacames;De 40-44;165
Esmeraldas;Atacames;De 45-49;150
Esmeraldas;Atacames;De 50-54;127
Esmeraldas;Atacames;De 55-59;120
Esmeraldas;Atacames;De 60-64;107
Esmeraldas;Atacames;De 65-69;93
Esmeraldas;Atacames;De 70-74;61
Esmeraldas;Atacames;De 75-79;35
Esmeraldas;Atacames;De 80-84;27
Esmeraldas;Atacames;85 o más;24
Esmeraldas;Atacames;Total Súa;4.412
Esmeraldas;Atacames;De 0-4;461
Esmeraldas;Atacames;De 5-9;466
Esmeraldas;Atacames;De 10-14;501
Esmeraldas;Atacames;De 15-19;469
Esmeraldas;Atacames;De 20-24;382
Esmeraldas;Atacames;De 25-29;309
Esmeraldas;Atacames;De 30-34;290
Esmeraldas;Atacames;De 35-39;290
Esmeraldas;Atacames;De 40-44;241
Esmeraldas;Atacames;De 45-49;218
Esmeraldas;Atacames;De 50-54;204
Esmeraldas;Atacames;De 55-59;164
Esmeraldas;Atacames;De 60-64;131
Esmeraldas;Atacames;De 65-69;108
Esmeraldas;Atacames;De 70-74;81
Esmeraldas;Atacames;De 75-79;43
Esmeraldas;Atacames;De 80-84;27
Esmeraldas;Atacames;85 o más;27
Esmeraldas;Atacames;Total Tonchigüe;8.300
Esmeraldas;Atacames;De 0-4;842
Esmeraldas;Atacames;De 5-9;886
Esmeraldas;Atacames;De 10-14;992
Esmeraldas;Atacames;De 15-19;892
Esmeraldas;Atacames;De 20-24;720
Esmeraldas;Atacames;De 25-29;561
Esmeraldas;Atacames;De 30-34;600
Esmeraldas;Atacames;De 35-39;456
Esmeraldas;Atacames;De 40-44;474
Esmeraldas;Atacames;De 45-49;407
Esmeraldas;Atacames;De 50-54;352
Esmeraldas;Atacames;De 55-59;317
Esmeraldas;Atacames;De 60-64;239
Esmeraldas;Atacames;De 65-69;182
Esmeraldas;Atacames;De 70-74;141
Esmeraldas;Atacames;De 75-79;102
Esmeraldas;Atacames;De 80-84;67
Esmeraldas;Atacames;85 o más;70
Esmeraldas;Atacames;Total Tonsupa;13.266
Esmeraldas;Atacames;De 0-4;1.421
Esmeraldas;Atacames;De 5-9;1.386
Esmeraldas;Atacames;De 10-14;1.573
Esmeraldas;Atacames;De 15-19;1.406
Esmeraldas;Atacames;De 20-24;1.242
Esmeraldas;Atacames;De 25-29;988
Esmeraldas;Atacames;De 30-34;873
Esmeraldas;Atacames;De 35-39;819
Esmeraldas;Atacames;De 40-44;750
Esmeraldas;Atacames;De 45-49;615
Esmeraldas;Atacames;De 50-54;569
Esmeraldas;Atacames;De 55-59;446
Esmeraldas;Atacames;De 60-64;372
Esmeraldas;Atacames;De 65-69;270
Esmeraldas;Atacames;De 70-74;228
Esmeraldas;Atacames;De 75-79;147
Esmeraldas;Atacames;De 80-84;84
Esmeraldas;Atacames;85 o más;77
Esmeraldas;Rioverde;Total Rioverde;32.885
Esmeraldas;Rioverde;De 0-4;3.627
Esmeraldas;Rioverde;De 5-9;3.337
Esmeraldas;Rioverde;De 10-14;4.130
Esmeraldas;Rioverde;De 15-19;3.635
Esmeraldas;Rioverde;De 20-24;2.798
Esmeraldas;Rioverde;De 25-29;2.418
Esmeraldas;Rioverde;De 30-34;2.203
Esmeraldas;Rioverde;De 35-39;1.873
Esmeraldas;Rioverde;De 40-44;1.572
Esmeraldas;Rioverde;De 45-49;1.383
Esmeraldas;Rioverde;De 50-54;1.358
Esmeraldas;Rioverde;De 55-59;1.165
Esmeraldas;Rioverde;De 60-64;1.031
Esmeraldas;Rioverde;De 65-69;809
Esmeraldas;Rioverde;De 70-74;608
Esmeraldas;Rioverde;De 75-79;394
Esmeraldas;Rioverde;De 80-84;286
Esmeraldas;Rioverde;85 o más;258
Esmeraldas;Rioverde;Total Rioverde;7.124
Esmeraldas;Rioverde;De 0-4;787
Esmeraldas;Rioverde;De 5-9;662
Esmeraldas;Rioverde;De 10-14;910
Esmeraldas;Rioverde;De 15-19;770
Esmeraldas;Rioverde;De 20-24;602
Esmeraldas;Rioverde;De 25-29;544
Esmeraldas;Rioverde;De 30-34;516
Esmeraldas;Rioverde;De 35-39;371
Esmeraldas;Rioverde;De 40-44;373
Esmeraldas;Rioverde;De 45-49;317
Esmeraldas;Rioverde;De 50-54;285
Esmeraldas;Rioverde;De 55-59;274
Esmeraldas;Rioverde;De 60-64;205
Esmeraldas;Rioverde;De 65-69;166
Esmeraldas;Rioverde;De 70-74;126
Esmeraldas;Rioverde;De 75-79;96
Esmeraldas;Rioverde;De 80-84;60
Esmeraldas;Rioverde;85 o más;60
Esmeraldas;Rioverde;Total Chontaduro;4.156
Esmeraldas;Rioverde;De 0-4;444
Esmeraldas;Rioverde;De 5-9;414
Esmeraldas;Rioverde;De 10-14;532
Esmeraldas;Rioverde;De 15-19;471
Esmeraldas;Rioverde;De 20-24;375
Esmeraldas;Rioverde;De 25-29;303
Esmeraldas;Rioverde;De 30-34;278
Esmeraldas;Rioverde;De 35-39;247
Esmeraldas;Rioverde;De 40-44;230
Esmeraldas;Rioverde;De 45-49;189
Esmeraldas;Rioverde;De 50-54;163
Esmeraldas;Rioverde;De 55-59;113
Esmeraldas;Rioverde;De 60-64;137
Esmeraldas;Rioverde;De 65-69;89
Esmeraldas;Rioverde;De 70-74;71
Esmeraldas;Rioverde;De 75-79;37
Esmeraldas;Rioverde;De 80-84;26
Esmeraldas;Rioverde;85 o más;37
Esmeraldas;Rioverde;Total Chumundé;4.508
Esmeraldas;Rioverde;De 0-4;555
Esmeraldas;Rioverde;De 5-9;491
Esmeraldas;Rioverde;De 10-14;635
Esmeraldas;Rioverde;De 15-19;466
Esmeraldas;Rioverde;De 20-24;381
Esmeraldas;Rioverde;De 25-29;313
Esmeraldas;Rioverde;De 30-34;314
Esmeraldas;Rioverde;De 35-39;257
Esmeraldas;Rioverde;De 40-44;205
Esmeraldas;Rioverde;De 45-49;176
Esmeraldas;Rioverde;De 50-54;185
Esmeraldas;Rioverde;De 55-59;138
Esmeraldas;Rioverde;De 60-64;137
Esmeraldas;Rioverde;De 65-69;99
Esmeraldas;Rioverde;De 70-74;70
Esmeraldas;Rioverde;De 75-79;35
Esmeraldas;Rioverde;De 80-84;32
Esmeraldas;Rioverde;85 o más;19
Esmeraldas;Rioverde;Total Lagarto;5.670
Esmeraldas;Rioverde;De 0-4;630
Esmeraldas;Rioverde;De 5-9;563
Esmeraldas;Rioverde;De 10-14;679
Esmeraldas;Rioverde;De 15-19;644
